"행정구역별","항목","단위","2008.01 월","2008.02 월","2008.03 월","2008.04 월","2008.05 월","2008.06 월","2008.07 월","2008.08 월","2008.09 월","2008.10 월","2008.11 월","2008.12 월","2009.01 월","2009.02 월","2009.03 월","2009.04 월","2009.05 월","2009.06 월","2009.07 월","2009.08 월","2009.09 월","2009.10 월","2009.11 월","2009.12 월","2010.01 월","2010.02 월","2010.03 월","2010.04 월","2010.05 월","2010.06 월","2010.07 월","2010.08 월","2010.09 월","2010.10 월","2010.11 월","2010.12 월","2011.01 월","2011.02 월","2011.03 월","2011.04 월","2011.05 월","2011.06 월","2011.07 월","2011.08 월","2011.09 월","2011.10 월","2011.11 월","2011.12 월","2012.01 월","2012.02 월","2012.03 월","2012.04 월","2012.05 월","2012.06 월","2012.07 월","2012.08 월","2012.09 월","2012.10 월","2012.11 월","2012.12 월","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월",
"유성구","아파트전세가격지수","","43.46163654","43.45304061","43.57130757","43.5406273","43.56163705","43.60879601","43.8454675","44.15727798","44.39310681","44.83097467","45.07672951","45.24113572","45.09862632","45.35661965","45.28051208","45.54858967","45.66113113","45.89550532","46.35136682","46.65812057","47.60285148","47.84676208","48.47219046","49.64799183","50.97628991","53.19851964","54.19973681","54.68789378","55.83471162","56.77784917","57.08646558","57.79977606","58.31891574","59.10949676","60.35066442","61.36123435","62.47402379","64.95036172","65.78138071","66.37945213","65.8615529","66.55138379","66.62773894","66.83539766","66.93663559","66.99821244","66.57238688","65.46386753","64.30995849","62.74724605","62.18000086","62.10270352","61.91343265","61.2327002","60.94872648","60.5220184","60.69645275","62.11107265","63.50626526","63.77308377","63.86978087","64.45952529","65.01224093","65.96823396","66.60574169","67.24907037","67.74754999","68.21893994","68.48313983","68.78520667","69.08078118","69.57678117","70.92773917","71.6516062","72.28263118","71.99821389","71.69468382","71.50762994","71.31473824","71.06430098","71.36456156","71.438556","71.40847198","71.32732165","71.37629411","71.3948085","71.52796696","71.51499268","71.50050845","71.51733564","71.44644737","71.39468557","71.42623743","71.53835731","71.6652471","71.7407406","71.82477516","72.03001731","72.15570157","72.29307306","72.43840868","72.58571859","72.72246532","72.84615784","72.93529533","73.05506197","73.24862758","73.51216528","73.80330272","74.06205232","74.20599206","74.12134436","73.76777031","73.61115006","73.52125143","73.5348982","73.73553062","74.0218706","74.3740419","74.34237063","74.38946008","74.51138267","74.66462047","74.32259163","73.33852805","73.04937432","73.09501545","73.05420939","73.11137469","73.30466173","73.63793813","73.82838624","73.94035162","73.9450237","73.98131229","74.00635425","74.09143664","74.17498084","74.22585788","74.41809089","74.39163802","74.52676867","74.81137638","75.1621127","75.91988503","76.79465585","77.38529024","77.5123088","77.67995181","79.09551856","79.87696427","81.02381992","83.08745587","84.51238989","85.97522547","89.49701676","93.31106155","95.53289556","96.54950026","97.62547677","98.50941741","100","101.0169675","101.7477329","102.4232668","103.5560672","103.9875008","103.8626286","103.4105706","103.0671275","102.5474778","102.2685026","101.9621829","101.736168","101.2104433","100.1627852","99.1541757","97.61426945","95.57465779","91.83293187",
"대덕구","아파트전세가격지수","","54.52006601","54.60351365","54.79757103","54.86995214","54.97592606","55.1387946","55.39826123","55.42818334","55.53768217","55.78352897","56.01239005","56.0460562","56.060001","56.0379039","56.20498709","56.21049609","56.31973444","56.35398715","56.46992146","56.66696505","56.90775543","57.27906308","57.53803781","57.73406738","58.07116945","59.8967818","60.09293277","61.34876228","62.20459111","62.7181921","63.22568286","63.95996434","64.44027245","64.65132473","65.94297223","67.86126613","68.71020278","69.86850005","71.27491611","74.33234377","75.60864624","76.26602454","76.98542852","77.78723306","78.31162994","78.99757324","78.86223747","78.56660202","78.13554588","78.13554588","77.71019408","77.29979696","76.72777096","76.81398048","76.76258022","76.78080756","76.78080756","76.78080756","76.81686932","76.81686932","76.81686932","76.92354886","77.03579929","77.30515293","77.53813119","77.61026454","77.81824058","78.35554065","78.89255303","79.53563551","80.20695531","80.55635171","81.52931664","82.38472523","82.85112681","82.92674335","82.19983361","81.69066349","81.55179866","81.72246716","82.04982509","82.48432418","82.60607082","82.69462061","82.84818302","83.07880645","83.31141159","83.51599067","83.57900976","83.64911717","83.79633023","83.91374599","84.00889796","84.15515606","84.41224184","84.56515863","84.68861779","84.8181194","84.90032323","85.04347223","85.20134526","85.25577265","85.36518778","85.49160293","85.59913018","85.69583492","85.77225401","85.85771985","85.96160282","86.11527112","86.19847514","86.24726807","86.35285398","86.49142118","86.71024702","87.04249629","87.2453336","87.39190751","87.53496697","87.62753864","87.6442695","87.68481485","87.7160454","87.685881","87.45708341","87.19697476","87.17209837","86.95225167","86.94265123","86.73342303","86.85409821","86.78284159","86.78354567","86.77373171","86.77715714","86.73965301","86.58480651","86.5387145","86.50245126","86.43418264","86.3776187","86.32245661","86.50838088","86.85143938","87.11929439","87.23450357","87.75317358","88.03114046","88.25366133","89.40600399","90.26329315","91.09216606","91.79419652","92.6666232","93.41268882","94.52221766","95.4276431","96.32654147","97.16888808","98.05609413","98.7853278","100","101.3914131","102.7858158","103.9892564","105.4108266","106.3806609","106.6671111","106.6802841","106.6297692","106.5800515","106.5225423","106.3334112","106.0507791","105.707946","105.6905387","105.6117145","105.3761468","104.8849114","102.0115109",
"중구","아파트전세가격지수","","62.53872564","62.45226273","62.24135086","62.75694568","62.68581466","62.69613361","62.80926968","62.77859274","62.7415842","62.59318976","62.63344606","62.34086663","61.72451942","60.67022861","60.59182268","60.47737823","60.16820714","60.1928601","60.25039191","60.54515095","60.90230729","61.20618155","61.74888233","62.01992299","62.1774971","62.5322994","62.70299148","63.4559764","64.18152553","64.20793042","64.39884599","64.41172445","64.99238149","65.17387015","65.77611032","66.00753757","66.24679972","67.16255091","68.04448478","68.93223011","68.34153712","69.41136737","70.1149041","71.00775024","71.71824489","72.40617216","74.33106421","74.87841342","75.83946415","76.64262157","77.20311979","77.6995407","78.49345078","79.0125804","79.61755743","79.43705223","79.27748638","79.42226858","79.71056861","79.84572782","79.89245962","79.99477061","80.21058702","80.78941154","80.95382667","81.17171454","81.41176029","81.56241106","81.71311308","81.92314591","82.03323021","81.97882381","82.02581514","82.14851326","82.28952765","82.18528998","82.28245887","82.38106873","82.46531862","82.67790577","82.90954376","83.17008932","83.41730334","83.5796324","83.67455158","83.89318942","84.22024803","84.61465395","84.8806796","85.28588846","85.63681254","86.11903885","86.65568326","87.28501329","87.98406677","88.62823531","89.09938121","89.66899602","90.16471439","90.67760112","91.27997232","91.59345063","91.78508591","92.06549357","92.36591227","92.50977655","92.51311065","92.53472398","92.55160288","92.71611721","93.04210562","93.30723662","93.58713859","93.73068232","93.61617124","93.51943983","93.350043","93.24023255","93.03889258","92.8865703","92.67147783","92.19671942","91.68873809","91.04313244","90.03267036","89.53701064","88.50463886","87.33034608","86.48232747","85.65500538","84.73418356","83.69196796","82.99464665","82.44930149","81.4753221","80.60152027","79.73686097","79.16195241","78.39792889","78.28538259","78.22039157","78.35679923","78.62594437","78.87009959","79.53944055","80.14207347","80.63065753","80.7749294","80.94041166","81.40642322","82.2708858","83.53945221","85.18018732","86.54630228","88.32252366","91.50046711","93.75888007","95.71619304","96.83395378","97.83308963","98.69443213","100","100.5480578","101.1042682","101.6224675","102.4869301","102.9927593","103.3532605","103.5714857","103.5847088","103.6019637","103.5001597","103.4267518","103.3923227","103.2208925","102.5534414","101.7754733","100.6289689","98.22694598","95.89013421",
"남구","아파트전세가격지수","","61.06757202","61.09931743","60.9096317","61.11350527","61.33095403","61.30026261","60.84045523","60.61626165","60.40841392","59.71545383","58.8315323","58.11372803","57.5308077","57.06206219","56.91940513","56.91624637","57.03724427","57.06467145","57.21525341","57.86523484","58.44888815","58.87296371","59.35271467","59.37277451","60.05974217","61.04131616","61.53934677","62.17562682","62.98210189","63.16156486","63.28636171","63.46316651","63.61981674","63.83726651","64.38939207","64.66677601","65.51115389","67.11267507","69.87862641","72.17109571","72.97195436","73.74582537","74.84128437","75.58614318","76.27208131","77.05631007","78.07610455","78.6474133","79.30348913","79.45809293","79.86524669","80.59080182","81.11135365","80.9194176","79.60517899","79.20906601","78.9831778","78.66866268","79.07282339","79.52555538","79.75498099","79.83327399","80.02723589","80.3780519","80.705745","81.02812421","81.34459867","81.45810702","81.63363212","81.97291354","82.15844073","82.28567243","82.39084587","82.77392963","83.08868985","83.27059105","83.36386168","83.42344724","83.58115901","83.89461999","84.12552404","84.31867572","84.50434817","84.79451389","84.78143788","84.7483305","84.72904839","84.85421133","84.93300647","85.17523442","85.24476427","85.37433336","85.56908052","85.7849483","85.9075864","85.98958046","86.13588636","86.37172485","86.39954323","86.40859976","86.61487692","86.8114576","86.92846621","87.05527497","87.07642979","87.20192046","87.24443478","87.31585059","87.30104971","87.32720542","87.3914585","87.46658395","87.52115036","87.49944099","87.49760237","87.33237979","87.26951978","87.16781188","86.99852488","86.9306534","86.55036416","86.11363277","85.68498475","85.38550986","84.4782578","83.95409221","82.98913611","82.00317587","81.38065394","80.75926167","79.76547784","78.97332064","78.27231419","77.91722906","77.50199022","77.09159672","76.68135378","76.27524757","76.2051479","76.11338415","76.14380454","76.24231871","76.50240885","77.07939567","77.97138779","78.50677957","79.07723923","79.38838869","79.49778309","80.39367678","81.70331296","83.19508836","85.32644606","87.11033471","89.30882319","93.50424682","95.46747573","96.60218528","97.37503739","97.97192502","98.45212016","100","100.3851664","101.2422508","101.8526967","103.0455649","104.0191126","104.5735941","105.1243125","105.3454339","105.3063929","105.4183122","105.2904456","105.1017156","104.8557271","104.2608599","103.4936143","102.1900333","99.96006568","97.69795577",
"동구","아파트전세가격지수","","74.43908475","75.00888455","75.82149327","78.4933129","78.21029704","83.91799285","83.91799285","83.76464238","83.76464238","83.76464238","83.88159792","83.71635409","83.71635409","83.99090457","83.99090457","86.36729161","86.49436572","87.12987387","87.26301968","87.17761848","88.0224919","88.03585103","88.46581765","89.04994438","89.24165885","89.37278772","89.57696975","89.67736522","89.74106913","89.77030198","89.77030198","89.77030198","89.77030198","89.87794579","89.98420652","89.98420652","90.11075114","90.68322493","92.2399696","95.86384552","96.16309607","96.40717457","96.28669463","96.40576077","96.91999339","97.44938725","98.78957826","100.1180682","102.7497415","107.2714746","110.7502329","113.9383702","116.3630738","119.5715779","117.867024","116.726289","116.4508508","116.2893362","117.0685724","117.0184662","116.8040769","116.7783036","117.0582721","117.1404041","117.0845684","117.2683789","117.4301548","117.2433258","117.2963941","117.5058484","117.7730336","117.7429013","117.6432191","117.6092844","117.6701878","117.6246576","117.7945332","119.7195523","120.7226871","121.1515593","121.5679051","121.8602082","121.9776701","122.0538852","121.9320025","121.793924","121.7435639","122.0049404","122.1475419","122.1456944","122.0137073","121.9080167","121.9708314","122.0248192","121.9243537","121.6039385","121.6356902","121.3543942","120.7002353","120.4935555","119.6996462","118.519044","117.3330332","115.1801862","114.6640188","114.6062436","114.0237624","113.5563251","112.6464689","111.9111543","112.0582589","111.8682194","111.2978069","111.0385213","110.8188269","110.6114796","110.3409351","110.1290013","109.4485766","108.8595631","108.4382534","107.325477","106.3474349","105.0476267","103.3341652","101.4976526","99.64445051","97.7505165","96.44896714","94.80319719","93.23089707","91.85654757","90.77173914","90.07100303","89.38816652","88.48383075","87.85008018","87.276821","86.50966753","85.83790371","85.17032421","85.06862696","85.33583346","85.75604019","86.2181805","86.83666655","87.45677998","87.7694594","87.882633","88.27661807","88.57974794","88.82168599","89.69043702","90.8020636","92.44280868","95.54221408","97.91506549","98.59192906","98.69327408","98.80151796","99.15158214","100","101.7529702","103.5943391","104.8581967","106.538709","108.0691909","108.4539954","108.5719126","108.3833771","108.2074438","108.3673784","108.6672372","108.9247943","108.9153065","107.8558805","106.6675137","104.6616191","101.4059829","97.98620128",
"북구","아파트전세가격지수","","61.93309087","61.79332069","62.14792462","62.42098325","62.28655165","62.30357659","62.35200208","62.42982236","63.2819791","63.9589817","65.05344038","65.08928326","65.12090506","64.98795661","64.95340336","65.01631971","65.07559987","64.84699953","67.02434664","67.27216589","68.89640877","69.54211043","70.20851117","70.3881002","70.54954096","70.54954096","71.14833248","71.37259301","71.59950466","71.99505646","72.13395915","72.19246073","72.50319194","72.68858529","73.03372206","73.48992097","74.35686223","74.50564347","75.88687842","78.0583413","78.05711802","79.07238978","79.69688736","80.6263172","82.20124771","83.95180516","88.31019269","90.19720414","90.29451484","91.60437379","93.04305939","93.04305939","93.62816844","93.6697911","93.21252511","93.08391773","93.08391773","93.36488674","94.04703827","94.34491425","94.59905102","94.64580888","94.875465","95.33244953","95.49601586","95.64275297","95.79402441","95.96290378","96.133373","96.39872662","96.60757529","96.59790073","96.68317927","96.69128254","96.8044025","96.85032878","96.80625602","96.78792175","96.89496143","96.94040521","97.13174728","97.31270408","97.44098245","97.62783868","97.8866552","98.19036654","98.44548038","98.85614023","99.42533929","99.90644514","100.2088567","100.3130854","100.61499","100.9576571","101.1516565","101.2180624","101.4425665","101.6442595","101.822606","102.0394366","102.1614651","102.1124198","102.0048335","101.9549387","101.9159918","101.9182544","101.8926753","101.8864565","101.8788971","101.8358973","101.7955375","101.6010551","101.2975724","101.0354452","100.7506036","100.3404977","100.1161206","99.87847765","99.52583495","99.05882575","98.11806867","96.89768807","96.00822531","94.84657881","92.88411897","91.29501974","89.67516581","87.71673415","86.22334619","84.58603172","83.11265211","81.68793589","80.68763322","79.81271381","79.01513068","77.93125637","77.12769915","76.25047435","75.29345302","74.56920624","74.29721386","74.53238864","75.00009392","75.80210691","76.76762645","77.75508527","78.66153199","79.40437002","79.98900202","80.92714565","82.07277842","83.324119","84.94307262","86.36175865","88.12559588","91.11111483","93.38033238","95.36963807","96.264608","97.24804768","98.43973461","100","101.1384393","102.5192726","103.9251766","105.2526069","106.6493353","107.1517354","107.4871803","107.3376391","107.4464517","107.68599","107.9756652","108.2429245","108.4951339","108.5075341","107.9094434","106.4820004","103.34642","99.34196136",
"울주군","아파트전세가격지수","","61.63953667","61.48667783","61.2320998","61.10493547","61.24556727","61.25453584","61.21336833","61.09781163","61.06757599","61.15868404","61.22534694","59.54747051","59.18534066","59.11875635","58.6894437","58.52661986","58.24198005","58.1669623","58.28549047","58.49631405","58.61157046","59.13695458","60.10111826","60.53307642","61.06614387","61.81065751","62.42449233","62.97160202","63.66691425","64.16657905","64.39521772","65.79669356","65.77689027","66.31508193","67.13141784","67.46018683","68.53008183","70.07350195","71.16895778","73.20119908","73.83612358","75.62100493","76.63245671","77.4209578","78.58612","79.63892414","81.20347479","81.53242988","81.86776965","82.05577365","82.09430119","82.59694708","82.84798679","83.49751029","84.41195446","84.50474674","84.82248346","84.93293812","85.30793732","85.36292449","85.45936029","85.64360301","85.87566492","86.22805075","86.26162164","86.5249367","86.92221027","87.17945003","87.32478215","87.46995841","87.81384468","87.87381335","87.9070449","87.94753125","88.09673215","88.05390777","88.0181438","87.98756686","87.96157988","88.03240557","88.08486077","88.2034566","88.43101868","88.60015601","88.80503756","88.95737363","89.02142042","89.21987725","89.38041393","89.54187904","89.75803097","89.9252437","90.31028708","90.61407917","90.82645545","91.01015366","91.23906675","91.41115736","91.56828952","91.7449344","92.12171175","92.31419326","92.45227485","92.56146686","92.59713341","92.67012007","92.6216819","92.59151117","92.53553854","92.47602254","92.50352836","92.47464197","92.44359352","92.45069725","92.41877136","92.35448339","92.32874616","92.27054016","92.22593929","92.18437774","92.07747868","91.98880387","91.9101653","91.34522889","90.69237222","90.09049182","89.12739774","88.16156236","87.3296398","86.42157398","85.77067564","84.85586222","84.25043989","83.84908202","83.27093669","82.66842788","82.17571877","81.63224803","81.28891351","80.65978071","80.21908951","80.31188802","80.40455852","80.42913861","80.40910434","81.01052631","81.3827843","81.88138542","81.98843291","82.22613105","82.79499645","83.86465662","85.50586167","86.58122788","88.12383823","91.31132196","93.20767767","94.94676328","96.19012588","96.89792835","97.89751606","100","101.7331514","103.3066893","104.1687274","105.2980557","106.4138472","107.2517834","107.8258118","108.1816837","108.6651157","108.8388016","108.9790145","109.1392878","109.1194159","108.8894002","108.4664461","107.692162","105.6710078","102.3281241",
"수원시","아파트전세가격지수","","53.10131016","52.96281829","53.02753362","52.89470237","52.79462066","52.4472884","52.36248696","52.19874233","52.23180881","52.06130603","51.07239413","49.16728425","47.03731874","46.73554737","47.1732822","47.31610302","48.10501029","48.4111172","49.02891679","49.58999046","50.68143112","51.57756288","52.2616741","52.35386859","52.60098062","53.30920041","54.19071798","54.66165367","55.11495426","55.34893411","55.46274621","55.59084618","55.81548085","56.23875327","56.89816441","57.38773724","58.11025951","59.51966251","61.34867849","63.30559454","63.33760618","63.96832724","64.65095098","65.89395729","67.19535802","67.78235594","67.31064786","66.7034706","66.15605735","66.18588437","65.75550727","65.33660664","65.01659591","64.87660881","64.8397638","64.80995002","64.83071345","65.25190613","65.55473808","65.89572791","66.14427832","66.3064982","66.54355809","67.04837806","67.39681566","67.7573036","67.87894437","68.53810367","69.09342986","69.76671696","70.67724937","71.2634399","71.96503383","72.50251531","73.04516657","73.20349684","73.31250613","73.66087283","74.20128198","75.07405468","76.23153733","76.88985702","77.60454495","78.40612633","79.01101846","79.64536541","80.1247289","80.72265327","81.29272622","81.97306711","82.29791356","82.64163299","83.07348573","83.45379086","83.8604754","84.13069028","84.27094053","84.48496161","84.60709529","84.79817396","84.98972645","85.14265135","85.34188475","85.51170123","85.63726873","85.80325025","86.05342777","86.20115217","86.270976","86.37684003","86.50728511","86.68643195","86.86257435","87.00778252","87.16125844","87.18707022","87.14796139","87.13319612","87.13545863","86.90262002","86.54158958","86.16079784","86.0230757","85.95937195","85.82228304","85.66764281","85.58912516","85.36323302","85.2196069","85.15924175","84.9416334","84.56284356","84.42206889","84.16173509","83.8387998","82.80073668","82.24003903","81.84489266","81.5215927","81.48034556","81.5106395","81.92928314","82.47739497","83.15520283","83.97633288","85.50724945","86.57708698","87.22474192","87.70433713","88.77981079","89.74818475","90.94333049","92.28405716","93.61743616","94.66137283","95.94578164","97.04324787","98.11373334","98.64273393","98.95197313","99.21102353","100","101.295343","102.2666327","103.0796745","104.1666349","104.6401585","104.6865841","104.4426905","104.2667793","104.0490667","103.7551953","103.2927104","102.8068913","101.9838788","100.4493751","98.75403122","96.57833749","93.29910397","88.80560867",
"성남시","아파트전세가격지수","","57.0859092","57.26491438","57.2763967","57.40462885","57.58858554","57.61058164","57.57594471","57.51119111","57.57301078","57.35986739","56.02114982","54.37624509","52.11394898","51.54012321","52.18083724","52.64253813","53.1657781","53.41926981","53.57184451","53.84792558","54.56243264","54.90781785","55.0214808","55.19718088","55.26098528","55.68740271","56.53748121","57.40608112","57.94702812","58.05710493","58.43615856","58.4915326","58.89455554","59.56739769","60.80196504","61.4393599","62.74434614","64.19541349","65.1718851","65.52283215","65.43477611","65.82039001","66.71021477","67.82713543","69.32736009","70.07321512","69.99412931","69.94899736","70.02772824","70.14730142","69.89732951","69.74569708","69.62492251","69.30161919","68.89420139","68.95134435","68.91847156","69.07524375","69.34532483","69.34261934","69.39545555","69.41937932","69.73877347","70.65057992","70.93029873","71.36699429","71.99272274","72.80373516","73.65531758","74.46807888","75.45834844","76.24541079","77.38904421","79.23455973","80.48403491","80.37423251","80.33040948","80.32720109","80.61865128","81.00426169","81.66358366","82.53206594","82.99523101","83.31309798","83.61800234","84.20038109","84.76607163","85.51641924","85.83890584","86.25388393","86.55826142","86.85744538","87.30148647","87.79166531","88.23856579","88.51464223","88.69130971","88.81363767","88.87780118","88.98493778","89.13228465","89.29841168","89.41964203","89.57378469","89.62771072","89.69239346","89.84369309","89.91033035","89.93493423","90.10004513","90.30157017","90.57618042","90.77803823","91.0227628","91.29171473","91.88819162","92.32328601","92.61248529","93.21497337","93.24569237","93.6629143","93.9275637","93.42747621","92.95198385","92.24127966","91.74369709","91.27777268","91.06414208","91.31796243","91.4145307","91.34769231","91.04160727","90.52563236","89.9955265","89.53417788","89.06895167","88.69369114","88.49897728","88.84315329","89.07049682","89.32797431","89.8516419","90.49098643","91.17377744","91.54609724","91.70057636","91.78430559","91.80739025","91.83432388","91.90467123","92.42582017","93.26725264","94.16266196","95.15012214","96.00498348","97.73210947","99.32254863","100.2080365","100.3447606","100.2064394","100.1557985","100","99.77362352","99.96888526","100.2602824","100.8046257","101.2473706","101.4068725","101.3857164","101.3072671","101.2694723","101.1997044","101.1184804","101.1127686","101.0424232","100.5910954","99.67779577","97.77409257","94.39549214","90.41430772",
"의정부시","아파트전세가격지수","","51.13517732","51.27409059","51.81906747","52.86761613","53.35231788","53.81691441","53.81691441","53.90934476","54.31230294","54.76199615","54.83249354","54.55987273","53.20606434","52.9488598","52.82496401","52.80414132","52.82496401","52.73670875","52.70135813","52.88909718","54.24066451","54.71735572","54.75148785","54.75845856","54.70654217","55.05163202","55.26121277","55.53367559","55.25857022","54.99730693","55.20203816","55.21177233","55.49976755","56.16288451","56.78049368","56.99886243","57.48584677","59.37251269","61.30771214","62.52131283","62.54120954","62.55967973","62.60206441","62.89890361","64.18242504","64.84145469","64.61837813","64.35813663","66.10794249","68.01896134","68.14138798","68.01664458","68.027791","68.027791","67.85177884","67.97005559","68.20470678","68.27256","68.28974047","68.13781531","68.10114951","68.39145818","68.63780801","68.68905334","69.16903119","69.28601045","69.41577831","70.06098618","70.88274986","72.26954903","72.55037436","72.96866691","73.30389308","73.53227191","73.84161519","74.10783429","74.00957321","73.87068622","74.05050774","74.44160792","74.69635386","74.99440933","75.27571735","75.46654392","75.68328199","75.94933394","76.44763042","77.29164995","77.8511825","78.61857539","79.33252632","80.05954443","80.84469068","81.5695603","82.45114674","83.03042196","83.28704374","83.6223351","84.03459574","84.51988162","84.84697917","85.22748539","85.45077148","85.70957409","85.82699989","86.23259476","86.48785583","86.62611342","86.65014172","86.66739593","86.71628185","86.81473328","87.09876372","87.17970762","87.26903598","87.38918638","87.48174452","87.56198146","87.70358062","87.73161676","87.73161676","87.69633346","87.68043374","87.69671231","87.70100849","87.62121231","87.56474686","87.5068454","87.5048025","87.49766355","87.48161635","87.37962359","87.31361719","87.23344841","87.17800388","86.92768926","86.79290108","86.59712474","86.54341206","86.48915258","86.52040346","86.72181453","86.92920653","87.05993294","87.17941145","87.20527443","87.34135469","87.3853583","87.42663348","87.74341142","88.06560052","88.62462397","89.64249442","90.65380878","91.84337135","93.01536552","93.83300661","95.98027574","96.94936861","97.50090522","97.96619727","100","101.7880064","103.1668402","103.8727116","104.8467692","105.406186","105.0721359","104.8631582","104.7805","104.4749841","104.4945889","104.3001945","103.9146914","103.5102013","102.1363087","99.75950543","96.3330607","92.91895918","87.4077571",
"안양시","아파트전세가격지수","","53.98787276","54.21127621","54.71115845","54.86384919","54.97016958","54.96185892","55.07534784","55.00209871","55.0347161","54.87586806","54.18603039","52.97863574","51.53960594","51.32203745","51.74758931","52.14529007","52.48833362","52.69228972","53.30077703","53.74067469","54.42257582","54.5190243","54.57904013","54.38464951","54.20965788","54.46671789","54.66400219","55.03547408","55.17146711","55.36796992","55.47875583","55.74376756","56.4934636","57.00138398","57.77570825","58.23417726","59.10704283","60.2300545","62.66658195","63.40550147","63.18324009","63.63814522","64.21708871","65.03442567","65.93119882","66.99121244","67.11132122","66.60769188","66.60419069","66.61114609","66.39937875","66.34050447","65.90774557","65.53521914","64.96652492","64.8503658","64.92721375","64.96306135","65.02545908","64.9944048","64.95660962","64.95404226","65.02561983","65.54033644","65.65937071","65.84057367","66.20116197","66.46364927","66.9702434","68.24691583","69.17655608","69.80435348","70.41748884","71.55568202","72.90165506","73.17457725","73.56062104","73.65259321","73.97287559","74.09366279","75.1908305","75.83510374","76.76915277","77.57266223","78.33201362","79.2878247","80.6656342","82.49005839","83.64109957","84.42656698","85.0269385","85.48270211","85.78067649","86.67962959","87.32115582","87.65012966","87.81953353","87.9215707","88.33340124","88.78810054","89.2493028","89.97589761","90.11239485","90.2853382","90.45202354","90.62648384","90.73425992","90.77132085","90.78007987","90.82597999","90.88972706","91.0147776","91.1358879","91.29031357","91.36838633","91.5969451","91.72970517","91.81524887","91.92022287","91.9439066","91.86222553","91.73903339","91.73980014","91.55817227","91.15875097","90.84992537","90.65329621","90.53110382","90.66955101","90.78698913","90.79142699","90.64937173","90.31645347","89.67431681","88.92120144","87.57144865","86.87491206","86.48087834","86.28558075","86.40006108","86.91129488","87.64765766","88.11833491","89.3958105","90.40649625","91.21026883","91.51267265","91.20671311","91.75539492","92.55618652","93.23455695","93.95687933","94.98145477","95.68636136","96.41518233","97.16119883","97.93666663","98.22496943","98.43223874","98.59009597","98.79238426","100","101.8608035","103.2452468","104.4627298","105.2550226","105.2873317","104.8265914","103.9910628","103.4435603","102.7562594","102.3139582","102.2775446","102.3184927","102.2868154","102.063879","101.6031792","100.5138451","97.89879565","93.47518325",
